-1  145  15  15
 0.157415460  16  5  0  1
 0.002161099  14  4  9  O
 0.040864476  14  5  9  O
 0.066842259  14  6  9  O
 0.121246476  14  6  10  O
 0.149662547  14  6  9  O
 0.163185714  14  6  8  o
 0.223461673  35  8  14  #
 0.002232899  2  9  12  C
 0.040766039  2  10  12  C
 0.074246639  2  9  12  C
 0.133949479  2  10  12  C
 0.159821926  2  11  12  C
 0.201841636  2  11  13  C
 0.225931336  2  11  14  c
 0.228259496  80  6  11  #
 0.229441455  62  13  3  #
 0.235767538  22  13  4  7
 0.238239198  59  8  1  #
 0.002535067  9  7  5  J
 0.056379220  9  6  5  J
 0.095371247  9  5  5  J
 0.142549987  9  4  5  J
 0.184003411  9  5  5  J
 0.228249853  9  4  5  J
 0.245099237  9  4  6  j
 0.252631410  83  2  4  #
 0.157415460  16  5  0  1
 0.255131056  16  5  14  *
 0.002115176  6  7  1  G
 0.059986493  6  6  1  G
 0.117357479  6  7  1  G
 0.171016483  6  6  1  G
 0.190814140  6  6  2  G
 0.241634708  6  6  1  G
 0.273127489  6  5  1  g
 0.294942454  19  14  1  4
 0.306319604  24  3  10  9
 0.002369186  11  7  13  L
 0.043255097  11  7  14  L
 0.096688457  11  6  14  L
 0.124637885  11  7  14  L
 0.146167999  11  6  14  L
 0.176309673  11  7  14  L
 0.200494620  11  6  14  L
 0.242802115  11  6  0  L
 0.260456687  11  5  0  L
 0.314741733  11  4  0  l
 0.327366652  21  3  6  6
 0.332649759  60  8  13  #
 0.346589634  17  0  3  2
 0.358161685  39  14  2  #
 0.363386305  28  6  8  #
 0.002376202  7  3  3  H
 0.036085216  7  4  3  H
 0.078733043  7  4  4  H
 0.127994465  7  4  3  H
 0.143949190  7  5  3  H
 0.186399356  7  5  2  H
 0.200367937  7  4  2  H
 0.238950460  7  5  2  H
 0.280434716  7  4  2  H
 0.322019226  7  3  2  H
 0.351965743  7  2  2  H
 0.369749479  7  2  1  h
 0.002414042  8  13  7  I
 0.050449935  8  14  7  I
 0.082274576  8  14  6  I
 0.114766099  8  13  6  I
 0.166890064  8  14  6  I
 0.200545449  8  14  7  I
 0.252540946  8  13  7  I
 0.289477959  8  12  7  I
 0.336909625  8  12  8  I
 0.373163610  8  13  8  i
 0.346589634  17  0  3  2
 0.381675189  17  0  2  2
 0.346589634  17  0  3  2
 0.381675189  17  0  2  2
 0.413829174  17  14  2  *
 0.426883056  65  11  14  #
 0.445458778  69  4  6  #
 0.455814729  37  5  14  #
 0.474196518  51  5  1  #
 0.501124834  20  6  9  5
 0.515327517  50  4  0  #
 0.570509362  46  2  1  #
 0.573775862  36  13  8  #
 0.614464266  39  14  2  #
 0.002069403  0  0  1  A
 0.014860926  0  0  0  A
 0.026394054  0  14  0  A
 0.084886510  0  0  0  A
 0.124624816  0  0  1  A
 0.136210435  0  14  1  A
 0.164464142  0  0  1  A
 0.176563622  0  1  1  A
 0.205114420  0  1  2  A
 0.262605959  0  0  2  A
 0.285980752  0  1  2  A
 0.338176376  0  1  3  A
 0.386981409  0  0  3  A
 0.419230281  0  0  2  A
 0.444123034  0  0  3  A
 0.478430969  0  14  3  A
 0.614584762  0  14  2  a
 0.815758308  39  14  2  #
 0.884120186  15  15  15  0
 0.992595947  23  15  15  8
 1.096338288  18  15  15  3
 1.140051397  19  15  15  4
 1.307433207  20  15  15  5
 1.328827067  21  15  15  6
 1.579736598  24  15  15  9
 2.216634465  22  15  15  7
